scenario,alternative,theta,replicate,seed,reject,T,centered_l1,success,status,message,nit,fun,grad_inf,critical_value,runtime_seconds,error_message
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,23,402239,False,0.3008849969226525,0.05318945542032527,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,0.21726751645763537,0.00048828125,0.6613963957439909,0.04918217658996582,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,23,402240,False,0.19815207111354485,0.035028668297636636,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,65,0.22130037823624887,0.000244140625,0.6613963957439909,0.07702827453613281,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,23,402241,True,0.6993722251370321,0.12363271074198004,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,43,0.1912893349013996,0.0,0.6613963957439909,0.04767179489135742,
null,null,0.0,24,302050,False,0.5824106995232075,0.10295663876711517,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,59,0.2095302372635524,0.0,0.6613963957439909,0.06524348258972168,
location_shift,Y = X + theta e1,0.1,24,402242,False,0.45722427325864223,0.08082659603606923,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.21264573932272612,0.000244140625,0.6613963957439909,0.0559239387512207,
location_shift,Y = X + theta e1,0.25,24,402243,False,0.3789416255443084,0.06698804827405846,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,80,0.20553585127772928,0.0,0.6613963957439909,0.09360098838806152,
location_shift,Y = X + theta e1,0.5,24,402244,True,1.2923240680123216,0.2284527779955244,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,50,0.08678785790590549,0.0,0.6613963957439909,0.0544123649597168,
scale,Y = (1 + theta) X,0.1,24,402245,False,0.45224064384965196,0.0799456064985648,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,98,0.20453743959644693,0.000244140625,0.6613963957439909,0.1183171272277832,
scale,Y = (1 + theta) X,0.25,24,402246,False,0.3345956018407723,0.05914870475420104,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,0.20386338051506547,0.000244140625,0.6613963957439909,0.057448625564575195,
scale,Y = (1 + theta) X,0.5,24,402247,False,0.3378598039084363,0.05972573960850312,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,0.1702213965120539,0.000244140625,0.6613963957439909,0.07072114944458008,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,24,402248,False,0.3800413421876021,0.06718245254802264,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,0.2172498658699169,0.000244140625,0.6613963957439909,0.06788253784179688,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,24,402249,False,0.3056305930494682,0.05402836622083626,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,0.22535069025682913,0.000244140625,0.6613963957439909,0.06885743141174316,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,24,402250,True,0.8335645901157834,0.14735479355696385,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,60,0.16636844547261345,0.0,0.6613963957439909,0.0677642822265625,
null,null,0.0,25,302051,False,0.5272842041197867,0.09321155908641321,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,0.20943079178899107,0.0,0.6613963957439909,0.04963350296020508,
location_shift,Y = X + theta e1,0.1,25,402251,True,0.7302538767807163,0.12909186706485248,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.19353443565993306,0.000244140625,0.6613963957439909,0.05446743965148926,
location_shift,Y = X + theta e1,0.25,25,402252,True,0.876641534978375,0.15496979351324824,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,0.1631468264183435,0.000244140625,0.6613963957439909,0.07630085945129395,
location_shift,Y = X + theta e1,0.5,25,402253,True,1.3358194224647397,0.23614174301637875,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,0.07568432778529009,0.000244140625,0.6613963957439909,0.06936240196228027,
scale,Y = (1 + theta) X,0.1,25,402254,True,0.7298710446343636,0.12902419126316694,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,70,0.17882275424129052,0.0,0.6613963957439909,0.07839560508728027,
scale,Y = (1 + theta) X,0.25,25,402255,False,0.5538588500802333,0.09790933717797907,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,70,0.16368144684338667,0.0,0.6613963957439909,0.07874202728271484,
scale,Y = (1 + theta) X,0.5,25,402256,True,1.06754362624056,0.18871683433179426,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,0.09234386997229463,0.000244140625,0.6613963957439909,0.0664374828338623,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,25,402257,False,0.22530638162841815,0.03982891757351466,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,0.22648757571920752,0.0,0.6613963957439909,0.05740642547607422,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,25,402258,False,0.29191812089941843,0.051604320709803295,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77,0.22023772139226278,0.000244140625,0.6613963957439909,0.0906221866607666,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,25,402259,False,0.18609158052721894,0.03289665462812975,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,50,0.21530805500036942,0.0,0.6613963957439909,0.056398630142211914,
null,null,0.0,26,302052,False,0.19815056998615585,0.03502840293329759,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,0.2266563122007463,0.000244140625,0.6613963957439909,0.06280732154846191,
location_shift,Y = X + theta e1,0.1,26,402260,False,0.4146408562253375,0.0732988402984831,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,95,0.21413581150436373,0.000244140625,0.6613963957439909,0.11055564880371094,
location_shift,Y = X + theta e1,0.25,26,402261,True,0.6727552882449065,0.11892745659927094,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,0.19030719068325824,0.00048828125,0.6613963957439909,0.06417393684387207,
location_shift,Y = X + theta e1,0.5,26,402262,True,1.1754574095053898,0.2077934763143084,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,0.10544080989643319,0.000244140625,0.6613963957439909,0.07202911376953125,
scale,Y = (1 + theta) X,0.1,26,402263,False,0.4555754939234825,0.08053513027392631,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,0.20796816131979567,0.000244140625,0.6613963957439909,0.09166264533996582,
scale,Y = (1 + theta) X,0.25,26,402264,False,0.38298795649483086,0.06770334528756833,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,0.2116635738960682,0.00048828125,0.6613963957439909,0.07716655731201172,
scale,Y = (1 + theta) X,0.5,26,402265,False,0.5389456805328463,0.09527303634899356,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.15463414665811068,0.000244140625,0.6613963957439909,0.05976533889770508,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,26,402266,False,0.12346245907459057,0.021825285508402396,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,61,0.23103579018108827,0.0,0.6613963957439909,0.0653836727142334,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,26,402267,False,0.37461826788637287,0.06622377939470322,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,0.21683336867573372,0.000244140625,0.6613963957439909,0.0749502182006836,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,26,402268,False,0.49737698426470545,0.08792465959492199,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,43,0.20243416424205574,0.0,0.6613963957439909,0.0462186336517334,
null,null,0.0,27,302053,False,0.5667357357105823,0.10018567046542494,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,82,0.20571848510745616,0.0,0.6613963957439909,0.09048318862915039,
location_shift,Y = X + theta e1,0.1,27,402269,False,0.48351192571421864,0.08547364036427255,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,0.20555135718626105,0.000244140625,0.6613963957439909,0.0966939926147461,
location_shift,Y = X + theta e1,0.25,27,402270,False,0.2825060960403534,0.049940494059167985,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,62,0.2178175123079123,0.0,0.6613963957439909,0.06682753562927246,
location_shift,Y = X + theta e1,0.5,27,402271,True,1.3411346310501808,0.2370813480249253,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,62,0.07440345863364088,0.0,0.6613963957439909,0.06683945655822754,
scale,Y = (1 + theta) X,0.1,27,402272,False,0.31412771293410907,0.055530458993582416,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52,0.21007048384859822,0.000244140625,0.6613963957439909,0.056890249252319336,
scale,Y = (1 + theta) X,0.25,27,402273,False,0.48890211641969966,0.08642650046420614,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,0.19282649760073178,0.000244140625,0.6613963957439909,0.07424569129943848,
scale,Y = (1 + theta) X,0.5,27,402274,True,0.8490120111711159,0.1500855376019812,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,125,0.10834370488722594,0.00048828125,0.6613963957439909,0.14219045639038086,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,27,402275,True,0.7239488022092913,0.12797727681851712,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,53,0.19397786565247452,0.0,0.6613963957439909,0.058217763900756836,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,27,402276,False,0.6095354569474118,0.10775166374528894,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70,0.2025933154256901,0.000244140625,0.6613963957439909,0.08255267143249512,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,27,402277,False,0.5707995074945251,0.10090405061183005,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,108,0.20583460457285171,0.000244140625,0.6613963957439909,0.14016175270080566,
null,null,0.0,28,302054,False,0.21878316444204346,0.03867576479660512,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71,0.22538265107783073,0.000244140625,0.6613963957439909,0.08121275901794434,
location_shift,Y = X + theta e1,0.1,28,402278,False,0.6475922088599623,0.11447921058211358,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,53,0.19722847609394006,0.0,0.6613963957439909,0.05939507484436035,
location_shift,Y = X + theta e1,0.25,28,402279,True,0.844376276372285,0.14926604772397226,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,0.17355491996487435,0.000244140625,0.6613963957439909,0.07573843002319336,
location_shift,Y = X + theta e1,0.5,28,402280,True,1.3439995947698395,0.23758780684343137,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,0.0733854829997936,0.000244140625,0.6613963957439909,0.06187796592712402,
scale,Y = (1 + theta) X,0.1,28,402281,False,0.35582286844821287,0.06290119079524503,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,69,0.2143574243003364,0.000244140625,0.6613963957439909,0.08342528343200684,
scale,Y = (1 + theta) X,0.25,28,402282,False,0.2150305798115511,0.03801239528680572,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,59,0.216566682244893,0.0,0.6613963957439909,0.0669407844543457,
scale,Y = (1 + theta) X,0.5,28,402283,True,0.7008835566382832,0.12389987893026891,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,0.13121309886640214,0.000244140625,0.6613963957439909,0.10675430297851562,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,28,402284,False,0.22704845756953332,0.04013687600134078,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.22290229172870668,0.000244140625,0.6613963957439909,0.05451393127441406,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,28,402285,False,0.3879059530714828,0.06857273246986903,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.20846650334679814,0.00048828125,0.6613963957439909,0.058449745178222656,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,28,402286,True,0.908412586287779,0.16058617496982455,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,0.1613847669386193,0.000244140625,0.6613963957439909,0.05997490882873535,
null,null,0.0,29,302055,False,0.35246668117657365,0.062307895100568014,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,0.2173490425223129,0.000244140625,0.6613963957439909,0.05716657638549805,
location_shift,Y = X + theta e1,0.1,29,402287,False,0.5205069735540465,0.09201350266373831,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,0.20154341703147344,0.000244140625,0.6613963957439909,0.05548286437988281,
location_shift,Y = X + theta e1,0.25,29,402288,False,0.6427066837821815,0.11361556360407465,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,0.19931846654007834,0.000244140625,0.6613963957439909,0.06600284576416016,
location_shift,Y = X + theta e1,0.5,29,402289,True,1.1747961460644818,0.2076765803485042,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,0.10996037050302976,0.00048828125,0.6613963957439909,0.049036502838134766,
scale,Y = (1 + theta) X,0.1,29,402290,False,0.2503813846340715,0.044261593739407294,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,69,0.22209299822699752,0.00048828125,0.6613963957439909,0.07937002182006836,
scale,Y = (1 + theta) X,0.25,29,402291,False,0.5533748099659364,0.09782377016618267,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,0.19127650591735781,0.000244140625,0.6613963957439909,0.06179165840148926,
scale,Y = (1 + theta) X,0.5,29,402292,False,0.5539610061269375,0.09792739598632003,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,72,0.16186578527811746,0.0,0.6613963957439909,0.08461880683898926,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,29,402293,False,0.24024258145534486,0.04246928961920896,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,89,0.22483866511289158,0.0,0.6613963957439909,0.11161422729492188,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,29,402294,False,0.5834499826209308,0.10314035979860837,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,52,0.20626446748779187,0.0,0.6613963957439909,0.05924701690673828,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,29,402295,False,0.36787321527486555,0.06503141128443901,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,0.19564872143770828,0.000244140625,0.6613963957439909,0.09792184829711914,
null,null,0.0,30,302056,False,0.4369506976245319,0.07724270033362479,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,0.2142436581242484,0.000244140625,0.6613963957439909,0.08028745651245117,
location_shift,Y = X + theta e1,0.1,30,402296,False,0.30267836570358886,0.053506481226867346,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,0.22049993811178834,0.000244140625,0.6613963957439909,0.046614646911621094,
location_shift,Y = X + theta e1,0.25,30,402297,False,0.5693526215640172,0.10064827489856368,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,0.20661599930460178,0.000244140625,0.6613963957439909,0.06115365028381348,
location_shift,Y = X + theta e1,0.5,30,402298,True,1.3580395476296112,0.24006974331210235,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,76,0.08147553425596998,0.000244140625,0.6613963957439909,0.08777999877929688,
scale,Y = (1 + theta) X,0.1,30,402299,False,0.2517229727309789,0.04449875524962789,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,45,0.2266444343403422,0.0,0.6613963957439909,0.05043768882751465,
scale,Y = (1 + theta) X,0.25,30,402300,False,0.5938851975556894,0.10498506260948509,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,0.1926957641906606,0.000244140625,0.6613963957439909,0.057509660720825195,
scale,Y = (1 + theta) X,0.5,30,402301,True,0.7897294148283162,0.13960575613189657,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,0.13681062228817015,0.000244140625,0.6613963957439909,0.07703518867492676,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,30,402302,False,0.30652912255815157,0.054187205298007815,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,60,0.2226886552809073,0.0,0.6613963957439909,0.06873440742492676,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,30,402303,True,0.7472087040947657,0.1320890854067553,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,83,0.17341682055763868,0.000244140625,0.6613963957439909,0.09392333030700684,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,30,402304,True,1.0471635369247,0.18511410949268625,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,0.137305921864017,0.000244140625,0.6613963957439909,0.07161951065063477,
null,null,0.0,31,302057,False,0.4945419931672294,0.08742349923751479,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,73,0.2109165141111003,0.0,0.6613963957439909,0.08648896217346191,
location_shift,Y = X + theta e1,0.1,31,402305,False,0.310354299089301,0.05486340736411067,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,39,0.21614582577203018,0.0,0.6613963957439909,0.044072866439819336,
location_shift,Y = X + theta e1,0.25,31,402306,True,0.9668551580624563,0.1709174596727885,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,0.15779323154086977,0.000244140625,0.6613963957439909,0.06795382499694824,
location_shift,Y = X + theta e1,0.5,31,402307,True,1.317622189939659,0.2329248963870505,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70,0.08632306684916688,0.000244140625,0.6613963957439909,0.08143258094787598,
scale,Y = (1 + theta) X,0.1,31,402308,False,0.4172653344986089,0.07376278689450985,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,0.21451412327277214,0.000244140625,0.6613963957439909,0.07810735702514648,
scale,Y = (1 + theta) X,0.25,31,402309,True,0.7705433399988697,0.13621410522783306,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,52,0.16170716566258914,0.0,0.6613963957439909,0.061653852462768555,
scale,Y = (1 + theta) X,0.5,31,402310,True,0.717442518387842,0.12682711746589934,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,82,0.14009732158060717,0.0,0.6613963957439909,0.09090304374694824,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,31,402311,True,0.7361002683371599,0.13012537284361075,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,0.17816912404760832,0.000244140625,0.6613963957439909,0.07109928131103516,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,31,402312,False,0.4032722546814676,0.07128913648741354,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,0.21299401455346192,0.000244140625,0.6613963957439909,0.06539773941040039,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,31,402313,False,0.651120522200725,0.11510293415446465,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,0.18321737457853163,0.000244140625,0.6613963957439909,0.07286763191223145,
null,null,0.0,32,302058,False,0.2557039240131493,0.04520249466142688,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,0.22342352263092116,0.000244140625,0.6613963957439909,0.04643511772155762,
location_shift,Y = X + theta e1,0.1,32,402314,False,0.6094251962258,0.10773217221930138,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,86,0.2045216363262296,0.00048828125,0.6613963957439909,0.10037636756896973,
location_shift,Y = X + theta e1,0.25,32,402315,False,0.5661405543066719,0.10008045626373963,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,0.20400119050239723,0.000244140625,0.6613963957439909,0.09174442291259766,
location_shift,Y = X + theta e1,0.5,32,402316,True,1.4286923651416437,0.2525595149052758,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.06386930058336113,0.000244140625,0.6613963957439909,0.06429839134216309,
scale,Y = (1 + theta) X,0.1,32,402317,False,0.48685109843121416,0.08606392828220771,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,0.21240954386437155,0.000244140625,0.6613963957439909,0.07587575912475586,
scale,Y = (1 + theta) X,0.25,32,402318,True,0.6663350804332656,0.11779251347921142,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87,0.1658774806205105,0.000244140625,0.6613963957439909,0.10005426406860352,
scale,Y = (1 + theta) X,0.5,32,402319,True,0.6771521933439447,0.11970472695221185,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,0.173569418509524,0.000244140625,0.6613963957439909,0.09232902526855469,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,32,402320,False,0.41687900050088667,0.07369449204711177,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,46,0.2134013813298014,0.0,0.6613963957439909,0.05580282211303711,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,32,402321,False,0.25364884575975305,0.04483920471921551,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,82,0.2141923739810551,0.000244140625,0.6613963957439909,0.09843182563781738,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,32,402322,False,0.5544546004523936,0.09801465195999132,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,82,0.19772885800948498,0.000244140625,0.6613963957439909,0.09745573997497559,
null,null,0.0,33,302059,False,0.3479566328432692,0.061510623660578356,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,104,0.22447561681992273,0.000244140625,0.6613963957439909,0.12829852104187012,
location_shift,Y = X + theta e1,0.1,33,402323,False,0.4353564349871581,0.07696087185315495,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,92,0.21530934913663924,0.000244140625,0.6613963957439909,0.10702681541442871,
location_shift,Y = X + theta e1,0.25,33,402324,False,0.46706296915815687,0.082565848183214,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,0.19250305518592303,0.000244140625,0.6613963957439909,0.060709476470947266,
location_shift,Y = X + theta e1,0.5,33,402325,True,1.1264477111806788,0.19912970380698086,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,67,0.10765824006833231,0.000244140625,0.6613963957439909,0.0725104808807373,
scale,Y = (1 + theta) X,0.1,33,402326,False,0.27988505076557096,0.04947715433726908,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77,0.22254960046360484,0.000244140625,0.6613963957439909,0.09082889556884766,
scale,Y = (1 + theta) X,0.25,33,402327,False,0.32875525378304143,0.05811626732517324,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,34,0.19136125316083175,0.0,0.6613963957439909,0.03886055946350098,
scale,Y = (1 + theta) X,0.5,33,402328,False,0.49350044729515263,0.0872393782002492,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,81,0.1561336620185281,0.000244140625,0.6613963957439909,0.08971333503723145,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.1,33,402329,False,0.37373248622640487,0.06606719384009971,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.22047716348960522,0.000244140625,0.6613963957439909,0.054808616638183594,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.25,33,402330,False,0.4305626708080526,0.07611344606354128,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,62,0.20318147274543646,0.000244140625,0.6613963957439909,0.06915879249572754,
mixture_contamination,(1 - theta) mu0 + theta Law(X + 0.5 e1),0.5,33,402331,True,0.8910396787615226,0.15751504978963887,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,35,0.1633313308248872,0.0,0.6613963957439909,0.0392460823059082,
null,null,0.0,34,302060,False,0.26549419631432003,0.04693318664488204,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,0.22602070386118356,0.000244140625,0.6613963957439909,0.04713845252990723,
location_shift,Y = X + theta e1,0.1,34,402332,False,0.17728770915241673,0.031340335340675554,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,0.22742278043540867,0.000244140625,0.6613963957439909,0.07321906089782715,
location_shift,Y = X + theta e1,0.25,34,402333,True,0.765494025330917,0.13532150406731955,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,0.1878252792007905,0.000244140625,0.6613963957439909,0.06778407096862793,
location_shift,Y = X + theta e1,0.5,34,402334,True,1.0887972095839114,0.19247397255844356,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,0.11155623011292404,0.000244140625,0.6613963957439909,0.07238388061523438,
scale,Y = (1 + theta) X,0.1,34,402335,False,0.46480637426927995,0.08216693479613506,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,0.2064761194992959,0.000244140625,0.6613963957439909,0.08443236351013184,
scale,Y = (1 + theta) X,0.25,34,402336,False,0.17116579043362373,0.030258122780692703,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,0.2150338804339344,0.000244140625,0.6613963957439909,0.09730911254882812,
scale,Y = (1 + theta) X,0.5,34,402337,False,0.5917610253697657,0.10460955847021647,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,0.15307341608653574,0.000244140625,0.6613963957439909,0.06713724136352539,
